hour, t(sec), |V|1 (volts), |V|2 (volts), |V|3 (volts), |V|4 (volts), |I|1 (amps), |I|2 (amps), |I|3 (amps), |I|4 (amps)
0, 0.00000, 17517.3, 17620.8, 17980.7, 0, 135.092, 135.892, 138.666, 7.74149
0, 0.00000, 17757.3, 17861.2, 18257, 0, 135.715, 136.509, 139.533, 7.83608
0, 0.00000, 18000.3, 18105.5, 18538.7, 0, 136.507, 137.31, 140.601, 7.94962
0, 0.00000, 18247.1, 18354.3, 18826.9, 0, 137.479, 138.294, 141.859, 8.07641
0, 0.00000, 18496.9, 18607.3, 19120.9, 0, 138.653, 139.479, 143.328, 8.21716
0, 0.00000, 18749.4, 18864.1, 19420.5, 0, 140.021, 140.877, 145.031, 8.38201
0, 0.00000, 19003.6, 19123.9, 19724.9, 0, 141.594, 142.489, 146.965, 8.56824
0, 0.00000, 19254.5, 19381.8, 20028.1, 0, 143.341, 144.286, 149.097, 8.77376
0, 0.00000, 19519.8, 19656.1, 20352, 0, 145.402, 146.415, 151.599, 9.01671
0, 0.00000, 19779.9, 19927, 20673.1, 0, 147.643, 148.737, 154.307, 9.2834
0, 0.00000, 20040.4, 20200.4, 20998.6, 0, 150.108, 151.302, 157.282, 9.58198
0, 0.00000, 20302.3, 20477.7, 21330.3, 0, 152.816, 154.13, 160.55, 9.91825
0, 0.00000, 20563.4, 20756.9, 21665.6, 0, 155.75, 157.208, 164.095, 10.2947
0, 0.00000, 20824.1, 21038.7, 22005.9, 0, 158.921, 160.551, 167.938, 10.7186
0, 0.00000, 21083.3, 21322.5, 22350.3, 0, 162.31, 164.151, 172.062, 11.1948
0, 0.00000, 5414.43, 5647.24, 5361.08, 0, 220.527, 230.019, 218.373, 11.5016
0, 0.00000, 5461.74, 5695.51, 5408.01, 0, 220.216, 229.646, 218.046, 11.452
0, 0.00000, 5510.03, 5744.74, 5455.77, 0, 219.923, 229.296, 217.755, 11.4457
0, 0.00000, 5559.05, 5794.69, 5504.26, 0, 219.628, 228.942, 217.46, 11.439
0, 0.00000, 5609.13, 5845.7, 5553.8, 0, 219.328, 228.583, 217.161, 11.4324
0, 0.00000, 5659.93, 5897.43, 5604.06, 0, 219.026, 228.221, 216.86, 11.4257
0, 0.00000, 5711.79, 5950.22, 5655.37, 0, 218.719, 227.853, 216.555, 11.4189
0, 0.00000, 5764.54, 6003.88, 5707.55, 0, 218.409, 227.482, 216.246, 11.4121
0, 0.00000, 5818.16, 6058.42, 5760.61, 0, 218.096, 227.107, 215.935, 11.4053
0, 0.00000, 5872.99, 6114.16, 5814.86, 0, 217.778, 226.725, 215.619, 11.3985
0, 0.00000, 5928.69, 6170.76, 5869.98, 0, 217.458, 226.341, 215.3, 11.3917
0, 0.00000, 5985.42, 6228.38, 5926.12, 0, 217.134, 225.952, 214.978, 11.3848
0, 0.00000, 6043.33, 6287.18, 5983.44, 0, 216.805, 225.557, 214.652, 11.3779
0, 0.00000, 6102.43, 6347.16, 6041.94, 0, 216.472, 225.158, 214.322, 11.371
0, 0.00000, 6162.55, 6408.15, 6101.45, 0, 216.137, 224.754, 213.989, 11.364
0, 0.00000, 6223.84, 6470.29, 6162.12, 0, 215.798, 224.347, 213.653, 11.3571
0, 0.00000, 6351.7, 8637.58, 6046.45, 0, 217.71, 198.208, 207.244, 30.8813
0, 0.00000, 6415.07, 8709.57, 6106.98, 0, 217.32, 197.513, 206.879, 31.1428
0, 0.00000, 8539.67, 8458.64, 6226.12, 0, 190.524, 189.913, 208.456, 36.0261
0, 0.00000, 8612.34, 8527.51, 6287.69, 0, 190.721, 188.835, 207.96, 34.5018
0, 0.00000, 8686.79, 8598.1, 6351.22, 0, 190.058, 188.116, 207.577, 34.6977
0, 0.00000, 8762.79, 8670.01, 6416.15, 0, 189.389, 187.382, 207.149, 34.9047
0, 0.00000, 8536.77, 8804, 8514.81, 0, 182.25, 187.978, 181.772, 10.4053
0, 0.00000, 8610.44, 8877.07, 8589.3, 0, 181.543, 187.164, 181.092, 10.3318
0, 0.00000, 8684.99, 8951.66, 8665.36, 0, 180.822, 186.373, 180.408, 10.3175
0, 0.00000, 8760.75, 9027.43, 8742.71, 0, 180.091, 185.572, 179.715, 10.3035
0, 0.00000, 8837.68, 9104.36, 8821.32, 0, 179.35, 184.76, 179.012, 10.2894
0, 0.00000, 8915.92, 9182.57, 8901.32, 0, 178.598, 183.938, 178.3, 10.275
0, 0.00000, 8995.44, 9262.03, 8982.7, 0, 177.836, 183.105, 177.579, 10.2604
0, 0.00000, 9076.2, 9342.71, 9065.42, 0, 177.065, 182.262, 176.849, 10.2456
0, 0.00000, 9158.32, 9424.72, 9149.61, 0, 176.282, 181.408, 176.109, 10.2306
0, 0.00000, 9241.93, 9508.19, 9235.4, 0, 175.488, 180.541, 175.358, 10.2153
0, 0.00000, 9326.83, 9592.92, 9322.6, 0, 174.684, 179.665, 174.599, 10.1999
0, 0.00000, 9413.14, 9679.03, 9411.33, 0, 173.869, 178.778, 173.83, 10.1843
0, 0.00000, 9500.98, 9766.64, 9501.71, 0, 173.043, 177.88, 173.051, 10.1685
0, 0.00000, 9590.29, 9855.7, 9593.72, 0, 172.207, 176.97, 172.262, 10.1526
0, 0.00000, 9681.06, 9946.18, 9687.31, 0, 171.36, 176.05, 171.465, 10.1364
0, 0.00000, 9773.53, 10038.3, 9782.76, 0, 170.501, 175.118, 170.656, 10.1201
0, 0.00000, 9867.51, 10132, 9879.88, 0, 169.633, 174.176, 169.839, 10.1037
0, 0.00000, 9963.11, 10227.2, 9978.78, 0, 168.753, 173.223, 169.012, 10.0871
0, 0.00000, 10060.4, 10324.1, 10079.6, 0, 167.863, 172.259, 168.176, 10.0704
0, 0.00000, 10159.4, 10422.6, 10182.3, 0, 166.962, 171.284, 167.331, 10.0536
0, 0.00000, 10260, 10522.8, 10286.7, 0, 166.051, 170.3, 166.477, 10.0368
0, 0.00000, 10362.5, 10624.8, 10393.3, 0, 165.13, 169.305, 165.614, 10.0199
0, 0.00000, 10466.9, 10728.5, 10502, 0, 164.198, 168.3, 164.742, 10.003
0, 0.00000, 10573.1, 10834.2, 10612.7, 0, 163.256, 167.284, 163.862, 9.98604
0, 0.00000, 10681, 10941.6, 10725.5, 0, 162.282, 166.24, 162.957, 9.97075
0, 0.00000, 10791, 11050.9, 10840.5, 0, 161.322, 165.206, 162.061, 9.95391
0, 0.00000, 10903.1, 11162.3, 10957.8, 0, 160.352, 164.164, 161.157, 9.93719
0, 0.00000, 11017.1, 11275.7, 11077.5, 0, 159.373, 163.113, 160.247, 9.92065
0, 0.00000, 11133.2, 11391.2, 11199.5, 0, 158.388, 162.057, 159.331, 9.90309
0, 0.00000, 11251.7, 11509.2, 11324, 0, 157.396, 160.998, 158.407, 9.8816
0, 0.00000, 11372.1, 11629.3, 11450.8, 0, 156.398, 159.934, 157.48, 9.86039
0, 0.00000, 11494.9, 11751.7, 11580.4, 0, 155.393, 158.864, 156.549, 9.84073
0, 0.00000, 11619.9, 11876.3, 11712.6, 0, 154.384, 157.791, 155.616, 9.82273
0, 0.00000, 11747.3, 12003.5, 11847.6, 0, 153.371, 156.716, 154.681, 9.8029
0, 0.00000, 11877, 12133, 11985.2, 0, 152.356, 155.64, 153.745, 9.78344
0, 0.00000, 12011.5, 12270.2, 12125.3, 0, 151.37, 154.632, 152.806, 9.72319
0, 0.00000, 12151.3, 12418.6, 12268.6, 0, 150.415, 153.724, 151.871, 9.59238
0, 0.00000, 12300.9, 12571.2, 12423.6, 0, 149.561, 152.834, 151.055, 9.51747
0, 0.00000, 12459.3, 12727.1, 12585.8, 0, 148.755, 151.953, 150.273, 9.41695
0, 0.00000, 12622.3, 12885.8, 12751.7, 0, 147.986, 151.077, 149.506, 9.2831
0, 0.00000, 12789, 13047.9, 12921.7, 0, 147.224, 150.206, 148.754, 9.16258
0, 0.00000, 12959.2, 13213.6, 13095.8, 0, 146.47, 149.349, 148.024, 9.05856
0, 0.00000, 13133.1, 13382.6, 13273.8, 0, 145.733, 148.506, 147.304, 8.94
0, 0.00000, 13310.9, 13555.3, 13455.9, 0, 145.013, 147.68, 146.603, 8.82258
0, 0.00000, 13492.5, 13731.7, 13642.4, 0, 144.312, 146.874, 145.926, 8.70649
0, 0.00000, 13678.3, 13911.9, 13833.4, 0, 143.635, 146.092, 145.274, 8.59184
0, 0.00000, 13871, 14100.7, 14028.7, 0, 143.012, 145.383, 144.642, 8.46168
0, 0.00000, 14071.3, 14295.1, 14232.4, 0, 142.456, 144.723, 144.09, 8.34817
0, 0.00000, 14279.6, 14496.1, 14447, 0, 141.971, 144.125, 143.638, 8.23759
0, 0.00000, 14493, 14701.8, 14667.2, 0, 141.531, 143.571, 143.235, 8.12879
0, 0.00000, 14711.4, 14912.3, 14893.2, 0, 141.139, 143.067, 142.886, 8.02236
0, 0.00000, 14933.4, 15124.3, 15124.4, 0, 140.79, 142.592, 142.592, 7.92337
0, 0.00000, 15149.6, 15327.8, 15354.5, 0, 140.398, 142.052, 142.299, 7.87163
0, 0.00000, 15366.2, 15534.6, 15585, 0, 140.033, 141.57, 142.029, 7.83869
0, 0.00000, 15587.3, 15745.7, 15821.2, 0, 139.74, 141.161, 141.839, 7.814
0, 0.00000, 15813.1, 15961, 16063.4, 0, 139.527, 140.834, 141.737, 7.79911
0, 0.00000, 16043.2, 16180.2, 16311.5, 0, 139.401, 140.593, 141.734, 7.79672
0, 0.00000, 16277.7, 16403.5, 16565.7, 0, 139.37, 140.449, 141.838, 7.80702
0, 0.00000, 16517.2, 16632.5, 16826.2, 0, 139.448, 140.422, 142.058, 7.8233
0, 0.00000, 16761.1, 16865, 17093.3, 0, 139.638, 140.505, 142.407, 7.85639
0, 0.00000, 17003.2, 17098.1, 17364.4, 0, 139.9, 140.682, 142.874, 7.90037
0, 0.00000, 17246.2, 17331.8, 17635.1, 0, 140.268, 140.965, 143.433, 7.95737
0, 0.00000, 17488.6, 17571.3, 17909.4, 0, 140.742, 141.408, 144.129, 8.03475
0, 0.00000, 17734.1, 17815.6, 18189.5, 0, 141.362, 142.012, 144.992, 8.12839
0, 0.00000, 17983.4, 18064.4, 18475.8, 0, 142.144, 142.785, 146.036, 8.2368
0, 0.00000, 18236.7, 18318, 18768.6, 0, 143.101, 143.739, 147.274, 8.36114
0, 0.00000, 18492.4, 18575, 19066.4, 0, 144.23, 144.884, 148.722, 8.50694
0, 0.00000, 18753, 18837.9, 19372.5, 0, 145.567, 146.226, 150.374, 8.66305
0, 0.00000, 19015.5, 19103.9, 19683.2, 0, 147.093, 147.776, 152.255, 8.84381
0, 0.00000, 19281.4, 19374.8, 20000.8, 0, 148.829, 149.549, 154.38, 9.04776
0, 0.00000, 19542.3, 19642, 20315.3, 0, 150.724, 151.491, 156.683, 9.26995
0, 0.00000, 19821.1, 19929.4, 20655, 0, 152.96, 153.793, 159.391, 9.5339
0, 0.00000, 20093.3, 20212, 20990.3, 0, 155.357, 156.271, 162.289, 9.82081
0, 0.00000, 20366.6, 20498.1, 21331.1, 0, 157.982, 158.997, 165.46, 10.1414
0, 0.00000, 20641.1, 20788.1, 21677.9, 0, 160.843, 161.982, 168.918, 10.5005
0, 0.00000, 20915.7, 21081.2, 22029.8, 0, 163.936, 165.225, 172.665, 10.9023
0, 0.00000, 21190.3, 21377.7, 22387.4, 0, 167.267, 168.737, 176.714, 11.3536
0, 0.00000, 21463.2, 21676.5, 22749.1, 0, 170.808, 172.505, 181.041, 11.856
0, 0.00000, 5420.27, 5652.93, 5365.57, 0, 221.39, 230.902, 219.175, 11.5457
0, 0.00000, 5467.68, 5701.28, 5412.56, 0, 221.095, 230.545, 218.863, 11.4944
0, 0.00000, 5516.21, 5750.73, 5460.52, 0, 220.818, 230.21, 218.585, 11.4889
0, 0.00000, 5565.46, 5800.91, 5509.21, 0, 220.539, 229.873, 218.306, 11.4831
0, 0.00000, 5615.6, 5851.97, 5558.77, 0, 220.257, 229.532, 218.024, 11.4773
0, 0.00000, 5666.63, 5903.92, 5609.21, 0, 219.971, 229.187, 217.739, 11.4715
0, 0.00000, 5718.7, 5956.9, 5660.68, 0, 219.683, 228.837, 217.45, 11.4656
0, 0.00000, 5771.64, 6010.75, 5713.01, 0, 219.391, 228.485, 217.159, 11.4598
0, 0.00000, 5825.46, 6065.47, 5766.22, 0, 219.097, 228.129, 216.865, 11.454
0, 0.00000, 5880.46, 6121.38, 5820.6, 0, 218.799, 227.767, 216.568, 11.4481
0, 0.00000, 5936.34, 6178.14, 5875.85, 0, 218.499, 227.403, 216.268, 11.4423
0, 0.00000, 5993.4, 6236.08, 5932.27, 0, 218.195, 227.034, 215.965, 11.4365
0, 0.00000, 6051.48, 6295.04, 5989.7, 0, 217.888, 226.662, 215.659, 11.4307
0, 0.00000, 6110.74, 6355.16, 6048.3, 0, 217.578, 226.285, 215.351, 11.4249
0, 0.00000, 6171.17, 6416.44, 6108.07, 0, 217.265, 225.904, 215.039, 11.4192
0, 0.00000, 6301.38, 8586.49, 5992.94, 0, 219.44, 198.691, 208.536, 29.0535
0, 0.00000, 6363.07, 8658.3, 6052.06, 0, 218.966, 199.455, 208.26, 31.1855
0, 0.00000, 6426.81, 8731.16, 6112.7, 0, 218.605, 198.809, 207.916, 31.3821
0, 0.00000, 8564.07, 8476.52, 6233.22, 0, 192.749, 190.759, 209.551, 34.5105
0, 0.00000, 8638.17, 8546.87, 6295.96, 0, 192.106, 190.074, 209.159, 34.6878
0, 0.00000, 8713.45, 8617.93, 6359.73, 0, 191.475, 189.374, 208.764, 34.8962
0, 0.00000, 8790, 8690.14, 6424.69, 0, 190.835, 188.665, 208.361, 35.1083
0, 0.00000, 8561.55, 8827.41, 8536.2, 0, 183.615, 189.339, 183.073, 10.4773
0, 0.00000, 8635.82, 8901.16, 8611.32, 0, 182.939, 188.559, 182.415, 10.4146
0, 0.00000, 8710.99, 8976.33, 8687.93, 0, 182.244, 187.794, 181.756, 10.4022
0, 0.00000, 8787.55, 9052.86, 8766, 0, 181.539, 187.018, 181.088, 10.3901
0, 0.00000, 8865.16, 9130.4, 8845.19, 0, 180.826, 186.234, 180.413, 10.3779
0, 0.00000, 8944.24, 9209.4, 8925.96, 0, 180.101, 185.439, 179.728, 10.3655
0, 0.00000, 9024.47, 9289.51, 9007.97, 0, 179.369, 184.635, 179.035, 10.353
0, 0.00000, 9106.12, 9371.01, 9091.49, 0, 178.626, 183.82, 178.333, 10.3403
0, 0.00000, 9189.01, 9453.73, 9176.36, 0, 177.875, 182.997, 177.624, 10.3275
0, 0.00000, 9273.42, 9537.93, 9262.86, 0, 177.112, 182.162, 176.904, 10.3146
0, 0.00000, 9359.31, 9623.59, 9350.95, 0, 176.34, 181.317, 176.176, 10.3015
0, 0.00000, 9446.5, 9710.51, 9440.46, 0, 175.559, 180.463, 175.44, 10.2883
0, 0.00000, 9535.26, 9798.96, 9531.67, 0, 174.768, 179.599, 174.696, 10.275
0, 0.00000, 9625.55, 9888.92, 9624.54, 0, 173.967, 178.724, 173.942, 10.2616
0, 0.00000, 9717.49, 9980.49, 9719.21, 0, 173.155, 177.839, 173.179, 10.2481
0, 0.00000, 9810.9, 10073.5, 9815.49, 0, 172.335, 176.944, 172.409, 10.2346
0, 0.00000, 9906.03, 10168.2, 9913.65, 0, 171.504, 176.04, 171.63, 10.221
0, 0.00000, 10002.7, 10264.4, 10013.5, 0, 170.665, 175.127, 170.843, 10.2074
0, 0.00000, 10101.3, 10362.5, 10115.5, 0, 169.815, 174.202, 170.047, 10.1937
0, 0.00000, 10201.5, 10462.1, 10219.3, 0, 168.956, 173.269, 169.243, 10.1801
0, 0.00000, 10303.5, 10563.5, 10325, 0, 168.089, 172.327, 168.433, 10.1666
0, 0.00000, 10407.4, 10666.8, 10432.9, 0, 167.212, 171.376, 167.614, 10.1531
0, 0.00000, 10513.1, 10771.8, 10542.8, 0, 166.327, 170.416, 166.789, 10.1397
0, 0.00000, 10620.5, 10878.6, 10654.6, 0, 165.41, 169.429, 165.94, 10.1282
0, 0.00000, 10730.1, 10987.5, 10768.9, 0, 164.507, 168.452, 165.101, 10.115
0, 0.00000, 10841.7, 11098.3, 10885.4, 0, 163.597, 167.468, 164.255, 10.1021
0, 0.00000, 10955.3, 11211, 11004.1, 0, 162.681, 166.478, 163.405, 10.0895
0, 0.00000, 11071, 11325.9, 11125.3, 0, 161.757, 165.481, 162.55, 10.0773
0, 0.00000, 11189, 11443.1, 11249, 0, 160.827, 164.48, 161.69, 10.0638
0, 0.00000, 11309.2, 11562.7, 11375, 0, 159.894, 163.479, 160.825, 10.0467
0, 0.00000, 11431.6, 11684.6, 11503.7, 0, 158.955, 162.474, 159.958, 10.0301
0, 0.00000, 11556.4, 11808.9, 11635.2, 0, 158.012, 161.464, 159.09, 10.0153
0, 0.00000, 11683.4, 11935.4, 11769.2, 0, 157.068, 160.455, 158.222, 10.0018
0, 0.00000, 11812.9, 12064.5, 11906.2, 0, 156.122, 159.446, 157.355, 9.98711
0, 0.00000, 11945.3, 12196.8, 12046, 0, 155.181, 158.448, 156.489, 9.97322
0, 0.00000, 12084.4, 12342, 12187.6, 0, 154.292, 157.581, 155.612, 9.84663
0, 0.00000, 12228.7, 12493.2, 12336.3, 0, 153.44, 156.757, 154.792, 9.75864
0, 0.00000, 12384, 12648.7, 12496.6, 0, 152.695, 155.95, 154.086, 9.6794
0, 0.00000, 12545.7, 12807.2, 12661.5, 0, 151.983, 155.153, 153.395, 9.5761
0, 0.00000, 12712.1, 12968.7, 12830.4, 0, 151.303, 154.359, 152.715, 9.44373
0, 0.00000, 12882, 13133.7, 13003.4, 0, 150.633, 153.577, 152.055, 9.32632
0, 0.00000, 13055.9, 13302.4, 13180.6, 0, 149.976, 152.809, 151.411, 9.20984
0, 0.00000, 13233.6, 13474.7, 13362.2, 0, 149.336, 152.061, 150.798, 9.11058
0, 0.00000, 13415.2, 13650.7, 13547.9, 0, 148.718, 151.333, 150.2, 8.99651
0, 0.00000, 13600.9, 13830.5, 13738, 0, 148.124, 150.628, 149.628, 8.88383
0, 0.00000, 13792.4, 14016.9, 13933, 0, 147.567, 149.974, 149.087, 8.77313
0, 0.00000, 13989.9, 14210, 14132.5, 0, 147.066, 149.381, 148.568, 8.64362
0, 0.00000, 14198.4, 14410.1, 14345.2, 0, 146.663, 148.851, 148.182, 8.53465
0, 0.00000, 14412.1, 14615.6, 14564.7, 0, 146.306, 148.373, 147.858, 8.42747
0, 0.00000, 14631, 14825.9, 14790, 0, 145.997, 147.944, 147.587, 8.3225
0, 0.00000, 14855.1, 15041, 15021.3, 0, 145.74, 147.566, 147.374, 8.21998
0, 0.00000, 15076.4, 15248.4, 15254.5, 0, 145.465, 147.126, 147.186, 8.15826
0, 0.00000, 15295, 15456.5, 15486.9, 0, 145.177, 146.712, 147, 8.12584
0, 0.00000, 15517.6, 15668.4, 15723.2, 0, 144.952, 146.363, 146.874, 8.10303
0, 0.00000, 15745, 15884.8, 15965.6, 0, 144.803, 146.091, 146.834, 8.08902
0, 0.00000, 15977.5, 16105.9, 16214.4, 0, 144.739, 145.904, 146.887, 8.08417
0, 0.00000, 16214.5, 16330.8, 16469.5, 0, 144.764, 145.805, 147.043, 8.09597
0, 0.00000, 16456.6, 16560.6, 16731.4, 0, 144.89, 145.808, 147.311, 8.11814
0, 0.00000, 16703.7, 16796.1, 16999.5, 0, 145.127, 145.931, 147.698, 8.14686
0, 0.00000, 16952.2, 17033, 17273.8, 0, 145.449, 146.143, 148.21, 8.19236
0, 0.00000, 17199.1, 17270.4, 17548.7, 0, 145.844, 146.451, 148.811, 8.24935
0, 0.00000, 17448.6, 17511.7, 17826.6, 0, 146.359, 146.891, 149.532, 8.32297
0, 0.00000, 17699.1, 17759.6, 18109.9, 0, 146.99, 147.493, 150.402, 8.41509
0, 0.00000, 17953.5, 18011.8, 18399.4, 0, 147.774, 148.255, 151.444, 8.52244
0, 0.00000, 18212.3, 18269.1, 18695.7, 0, 148.723, 149.188, 152.67, 8.64482
0, 0.00000, 18475.2, 18531.4, 18998.9, 0, 149.846, 150.302, 154.092, 8.7836
0, 0.00000, 18742.2, 18798.5, 19309, 0, 151.152, 151.607, 155.722, 8.94032
0, 0.00000, 19012.9, 19070.6, 19625.9, 0, 152.651, 153.115, 157.571, 9.11667
0, 0.00000, 19287.1, 19347.4, 19949.6, 0, 154.35, 154.832, 159.649, 9.31443
0, 0.00000, 19563.4, 19627.8, 20278.7, 0, 156.249, 156.762, 161.959, 9.53478
0, 0.00000, 19835.6, 19905.5, 20605.9, 0, 158.305, 158.861, 164.449, 9.77421
0, 0.00000, 20127.9, 20205.7, 20960.8, 0, 160.721, 161.339, 167.368, 10.0583
0, 0.00000, 20412.8, 20500.5, 21310.9, 0, 163.287, 163.984, 170.467, 10.3651
0, 0.00000, 20700.7, 20800.8, 21668.7, 0, 166.095, 166.893, 173.858, 10.7084
0, 0.00000, 20989.2, 21104.5, 22032, 0, 169.13, 170.052, 177.529, 11.0902
0, 0.00000, 21277.8, 21411.6, 22400.8, 0, 172.393, 173.469, 181.488, 11.5155
0, 0.00000, 21566.8, 21723, 22775.7, 0, 175.882, 177.156, 185.742, 11.9878
0, 0.00000, 21855.1, 22038, 23156.4, 0, 179.613, 181.115, 190.308, 12.519
0, 0.00000, 5425.72, 5658.21, 5369.65, 0, 222.26, 231.792, 219.984, 11.5899
0, 0.00000, 5473.41, 5706.83, 5416.89, 0, 221.98, 231.45, 219.684, 11.5369
0, 0.00000, 5522.04, 5756.38, 5464.93, 0, 221.719, 231.132, 219.422, 11.5323
0, 0.00000, 5571.4, 5806.65, 5513.67, 0, 221.457, 230.812, 219.159, 11.5273
0, 0.00000, 5621.79, 5857.96, 5563.45, 0, 221.191, 230.488, 218.892, 11.5224
0, 0.00000, 5672.9, 5909.98, 5613.93, 0, 220.924, 230.161, 218.624, 11.5175
0, 0.00000, 5725.05, 5963.03, 5665.43, 0, 220.654, 229.831, 218.353, 11.5126
0, 0.00000, 5778.22, 6017.1, 5717.96, 0, 220.381, 229.496, 218.079, 11.5077
0, 0.00000, 5832.42, 6072.19, 5771.5, 0, 220.105, 229.158, 217.802, 11.5028
0, 0.00000, 5887.49, 6128.15, 5825.9, 0, 219.828, 228.818, 217.524, 11.498
0, 0.00000, 5943.58, 6185.12, 5881.31, 0, 219.548, 228.474, 217.243, 11.4932
0, 0.00000, 6000.85, 6243.25, 5937.88, 0, 219.265, 228.126, 216.96, 11.4885
0, 0.00000, 6059.29, 6302.56, 5995.62, 0, 218.979, 227.775, 216.674, 11.4837
0, 0.00000, 6118.75, 6362.87, 6054.36, 0, 218.692, 227.421, 216.386, 11.4791
0, 0.00000, 6179.38, 6424.33, 6114.27, 0, 218.402, 227.063, 216.096, 11.4745
0, 0.00000, 6310.95, 8606.55, 5997.32, 0, 220.568, 201.378, 209.604, 31.1958
0, 0.00000, 6373.86, 8678.79, 6056.98, 0, 220.238, 200.746, 209.285, 31.4193
0, 0.00000, 6437.85, 8752.07, 6117.69, 0, 219.902, 200.124, 208.962, 31.6206
0, 0.00000, 8588.86, 8495.05, 6240.78, 0, 194.131, 191.989, 210.698, 34.6781
0, 0.00000, 8663.48, 8565.55, 6303.5, 0, 193.519, 191.33, 210.334, 34.879
0, 0.00000, 8739.7, 8637.3, 6367.7, 0, 192.913, 190.651, 209.963, 35.0934
0, 0.00000, 8816.86, 8709.88, 6432.76, 0, 192.301, 189.966, 209.585, 35.3107
0, 0.00000, 8585.74, 8850.32, 8557.01, 0, 185.005, 190.729, 184.392, 10.5577
0, 0.00000, 8660.84, 8924.9, 8632.93, 0, 184.355, 189.975, 183.756, 10.4984
0, 0.00000, 8736.73, 9000.73, 8710.16, 0, 183.687, 189.236, 183.123, 10.4879
0, 0.00000, 8813.86, 9077.77, 8788.72, 0, 183.01, 188.488, 182.482, 10.4778
0, 0.00000, 8892.21, 9156.01, 8868.58, 0, 182.324, 187.731, 181.834, 10.4675
0, 0.00000, 8971.91, 9235.57, 8949.88, 0, 181.63, 186.966, 181.178, 10.4572
0, 0.00000, 9053.09, 9316.58, 9032.75, 0, 180.925, 186.189, 180.513, 10.4467
0, 0.00000, 9135.42, 9398.7, 9116.86, 0, 180.214, 185.405, 179.841, 10.4362
0, 0.00000, 9219.32, 9482.37, 9202.65, 0, 179.492, 184.611, 179.161, 10.4256
0, 0.00000, 9304.48, 9567.25, 9289.8, 0, 178.763, 183.809, 178.474, 10.415
0, 0.00000, 9391.16, 9653.62, 9378.58, 0, 178.024, 182.997, 177.779, 10.4043
0, 0.00000, 9479.34, 9741.45, 9468.98, 0, 177.277, 182.176, 177.077, 10.3935
0, 0.00000, 9569.13, 9830.87, 9561.12, 0, 176.52, 181.346, 176.366, 10.3828
0, 0.00000, 9660.36, 9921.68, 9654.82, 0, 175.755, 180.507, 175.648, 10.372
0, 0.00000, 9753.3, 10014.2, 9750.38, 0, 174.981, 179.659, 174.922, 10.3613
0, 0.00000, 9847.77, 10108.1, 9847.6, 0, 174.199, 178.802, 174.19, 10.3505
0, 0.00000, 9944.03, 10203.9, 9946.78, 0, 173.408, 177.936, 173.449, 10.3398
0, 0.00000, 10041.9, 10301.2, 10047.7, 0, 172.609, 177.063, 172.703, 10.3292
0, 0.00000, 10141.5, 10400.2, 10150.6, 0, 171.802, 176.181, 171.949, 10.3187
0, 0.00000, 10243.1, 10501.1, 10255.6, 0, 170.986, 175.289, 171.188, 10.3083
0, 0.00000, 10346.4, 10603.7, 10362.5, 0, 170.163, 174.391, 170.422, 10.2981
0, 0.00000, 10451.5, 10708, 10471.4, 0, 169.333, 173.486, 169.65, 10.2881
0, 0.00000, 10558.4, 10814.1, 10582.4, 0, 168.473, 172.553, 168.856, 10.2802
0, 0.00000, 10667.5, 10922.5, 10695.8, 0, 167.627, 171.632, 168.071, 10.2706
0, 0.00000, 10778.6, 11032.7, 10811.4, 0, 166.774, 170.705, 167.282, 10.2614
0, 0.00000, 10891.8, 11144.9, 10929.3, 0, 165.917, 169.773, 166.489, 10.2525
0, 0.00000, 11007, 11259.2, 11049.6, 0, 165.054, 168.836, 165.693, 10.244
0, 0.00000, 11124.4, 11375.7, 11172.4, 0, 164.186, 167.893, 164.893, 10.2361
0, 0.00000, 11244.1, 11494.5, 11297.6, 0, 163.314, 166.949, 164.09, 10.2268
0, 0.00000, 11366.1, 11615.7, 11425.3, 0, 162.44, 166.006, 163.286, 10.2143
0, 0.00000, 11490.6, 11739.4, 11555.9, 0, 161.562, 165.061, 162.48, 10.2023
0, 0.00000, 11617.3, 11865.4, 11689, 0, 160.684, 164.115, 161.677, 10.1924
0, 0.00000, 11746.4, 11993.9, 11825.1, 0, 159.804, 163.17, 160.875, 10.1836
0, 0.00000, 11878, 12124.9, 11964, 0, 158.926, 162.229, 160.076, 10.1741
0, 0.00000, 12014.4, 12263.3, 12105.5, 0, 158.079, 161.355, 159.278, 10.1295
0, 0.00000, 12156.4, 12413, 12249.6, 0, 157.272, 160.592, 158.482, 9.98912
0, 0.00000, 12308.1, 12567.3, 12405.6, 0, 156.567, 159.849, 157.808, 9.92039
0, 0.00000, 12466.5, 12725.6, 12568.7, 0, 155.897, 159.127, 157.177, 9.83936
0, 0.00000, 12631.5, 12886.4, 12736.1, 0, 155.279, 158.413, 156.568, 9.72162
0, 0.00000, 12801.1, 13050.7, 12908.1, 0, 154.687, 157.705, 155.983, 9.60662
0, 0.00000, 12974.5, 13218.7, 13084.2, 0, 154.11, 157.012, 155.415, 9.49219
0, 0.00000, 13151.9, 13390.4, 13264.6, 0, 153.551, 156.337, 154.869, 9.37883
0, 0.00000, 13333.3, 13565.9, 13449.4, 0, 153.013, 155.686, 154.357, 9.28347
0, 0.00000, 13518.8, 13745.2, 13638.6, 0, 152.499, 155.057, 153.862, 9.17272
